_id,title,videoUrl,thumbnailUrl,genre,duration,year,rating,description,comments[0],favorite-length,views,linked-article[0],outfile-linked[0],language,author,isTrending,linked-aricle[0],outfile-article[0],langage
652325b79ef8371057bb19a9,file 576x1024 03m23s_004145,videos/58-bluebeam-evolution/file 576x1024 03m23s_004145.mp4,thumbnails/58-bluebeam-evolution/file 511x720_004062.jpg,58-bluebeam-evolution,3m23s,2023,9.03,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,825,65944,,,fr,,,,,
652325b79ef8371057bb19aa,file 576x1024 03m38s_001314,videos/58-bluebeam-evolution/file 576x1024 03m38s_001314.mp4,thumbnails/58-bluebeam-evolution/378830538_7249802388366644_4770012087373554713_n.jpg,58-bluebeam-evolution,3m38s,2023,5.02,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,753,5148,,,fr,,,,,
652325b79ef8371057bb19ab,file 576x1026 00m28s_007301,videos/58-bluebeam-evolution/file 576x1026 00m28s_007301.mp4,thumbnails/58-bluebeam-evolution/357155899_1464305027659441_571006521312263294_n.png,58-bluebeam-evolution,0m28s,2023,6.53,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,499,74258,,,fr,,,,,
652325b79ef8371057bb19ac,file 576x1132 02m59s_007829,videos/58-bluebeam-evolution/file 576x1132 02m59s_007829.mp4,thumbnails/58-bluebeam-evolution/379992158_821738189736201_4354527418144742328_n.jpg,58-bluebeam-evolution,2m59s,2023,6.43,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,822,13382,,,fr,,,,,
652325b79ef8371057bb19ad,Lavf58.48.100 576x840 00m43s_009041,videos/58-bluebeam-evolution/Lavf58.48.100 576x840 00m43s_009041.mp4,thumbnails/58-bluebeam-evolution/378275627_10225822705779662_8314606182993009748_n.jpg,58-bluebeam-evolution,0m43s,2023,6.55,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,265,73450,,,fr,,,,,
652325b79ef8371057bb19ae,Lavf58.48.100 576x840 01m28s_004286,videos/58-bluebeam-evolution/Lavf58.48.100 576x840 01m28s_004286.mp4,thumbnails/58-bluebeam-evolution/378345828_1363404564259873_1140147121958949751_n.jpg,58-bluebeam-evolution,1m28s,2023,8.2,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,541,17019,,,fr,,,,,
652325b79ef8371057bb19af,1675867939405,videos/59-historical-hoaxes-till-climatechange/1675867939405.mp4,thumbnails/59-historical-hoaxes-till-climatechange/archeo.webp,59-historical-hoaxes-till-climatechange,1m29s,2023,4.03,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,903,38571,,,fr,,,,,
652325b79ef8371057bb19b0,1677451502035,videos/59-historical-hoaxes-till-climatechange/1677451502035.mp4,thumbnails/59-historical-hoaxes-till-climatechange/mansion.webp,59-historical-hoaxes-till-climatechange,1m0s,2023,6.62,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,899,15141,,,fr,,,,,
652325b79ef8371057bb19b1,1677451534990,videos/59-historical-hoaxes-till-climatechange/1677451534990.mp4,thumbnails/59-historical-hoaxes-till-climatechange/1900.webp,59-historical-hoaxes-till-climatechange,1m0s,2023,5.53,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,135,579,,,fr,,,,,
652325b79ef8371057bb19b2,1678014625203,videos/59-historical-hoaxes-till-climatechange/1678014625203.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364660236_665810712108987_6268831572898081005_n.jpg,59-historical-hoaxes-till-climatechange,0m21s,2023,7.41,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,62,22881,,,fr,,,,,
652325b79ef8371057bb19b3,1678014775898,videos/59-historical-hoaxes-till-climatechange/1678014775898.mp4,thumbnails/59-historical-hoaxes-till-climatechange/373332668_2114822515515812_5010029083931639058_n.jpg,59-historical-hoaxes-till-climatechange,4m43s,2023,7.13,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,834,29467,,,fr,,,,,
652325b79ef8371057bb19b4,1678014934154,videos/59-historical-hoaxes-till-climatechange/1678014934154.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,0m55s,2023,8.6,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,498,75587,,,fr,,,,,
652325b79ef8371057bb19b5,1678015998911,videos/59-historical-hoaxes-till-climatechange/1678015998911.mp4,thumbnails/59-historical-hoaxes-till-climatechange/357536265_3604296449790537_6438988616265352620_n.jpg,59-historical-hoaxes-till-climatechange,0m55s,2023,7.02,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,8,30322,,,fr,,,,,
652325b79ef8371057bb19b6,1678214273999,videos/59-historical-hoaxes-till-climatechange/1678214273999.mp4,thumbnails/59-historical-hoaxes-till-climatechange/375456514_10231732509356050_7604037002213706147_n.jpg,59-historical-hoaxes-till-climatechange,1m11s,2023,9.8,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,1000,54386,,,fr,,,,,
652325b79ef8371057bb19b7,1679240848843,videos/59-historical-hoaxes-till-climatechange/1679240848843.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,1m27s,2023,7.84,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,660,9190,,,fr,,,,,
652325b79ef8371057bb19b8,1679571253589,videos/59-historical-hoaxes-till-climatechange/1679571253589.mp4,thumbnails/59-historical-hoaxes-till-climatechange/375456514_10231732509356050_7604037002213706147_n.jpg,59-historical-hoaxes-till-climatechange,1m51s,2023,5.68,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,332,34569,,,fr,,,,,
652325b79ef8371057bb19b9,1680941550709,videos/59-historical-hoaxes-till-climatechange/1680941550709.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,0m45s,2023,9.7,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,248,31844,,,fr,,,,,
652325b79ef8371057bb19ba,1681143591471,videos/59-historical-hoaxes-till-climatechange/1681143591471.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,0m36s,2023,7.19,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,469,36322,,,fr,,,,,
652325b79ef8371057bb19bb,1681649574271,videos/59-historical-hoaxes-till-climatechange/1681649574271.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,3m37s,2023,7.53,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,688,69524,,,fr,,,,,
652325b79ef8371057bb19bc,1682605614291,videos/59-historical-hoaxes-till-climatechange/1682605614291.mp4,thumbnails/59-historical-hoaxes-till-climatechange/aA06Peg_700bwp.webp,59-historical-hoaxes-till-climatechange,2m2s,2023,6.91,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,887,29623,,,fr,,,,,
652325b79ef8371057bb19bd,1682628454743,videos/59-historical-hoaxes-till-climatechange/1682628454743.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364660236_665810712108987_6268831572898081005_n.jpg,59-historical-hoaxes-till-climatechange,0m15s,2023,7.9,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,421,26316,,,fr,,,,,
652325b79ef8371057bb19be,1682844303105,videos/59-historical-hoaxes-till-climatechange/1682844303105.mp4,thumbnails/59-historical-hoaxes-till-climatechange/yodacanicule.png,59-historical-hoaxes-till-climatechange,2m2s,2023,4.07,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,253,66720,,,fr,,,,,
652325b79ef8371057bb19bf,1682889378178,videos/59-historical-hoaxes-till-climatechange/1682889378178.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,0m59s,2023,6.97,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,272,2574,,,fr,,,,,
652325b79ef8371057bb19c0,1682890304496,videos/59-historical-hoaxes-till-climatechange/1682890304496.mp4,thumbnails/59-historical-hoaxes-till-climatechange/aA06Peg_700bwp.webp,59-historical-hoaxes-till-climatechange,1m54s,2023,4.13,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,170,12599,,,fr,,,,,
652325b79ef8371057bb19c1,1683957181759,videos/59-historical-hoaxes-till-climatechange/1683957181759.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364660236_665810712108987_6268831572898081005_n.jpg,59-historical-hoaxes-till-climatechange,2m19s,2023,8.92,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,256,26779,,,fr,,,,,
652325b79ef8371057bb19c2,1686249048653,videos/59-historical-hoaxes-till-climatechange/1686249048653.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,2m13s,2023,7.87,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,548,72444,,,fr,,,,,
652325b79ef8371057bb19c3,1686599810706,videos/59-historical-hoaxes-till-climatechange/1686599810706.mp4,thumbnails/59-historical-hoaxes-till-climatechange/325583533_1455926658539702_6253789461565248491_n.jpg,59-historical-hoaxes-till-climatechange,8m42s,2023,5.97,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,884,12763,,,fr,,,,,
652325b79ef8371057bb19c4,1687464992349,videos/59-historical-hoaxes-till-climatechange/1687464992349.mp4,thumbnails/59-historical-hoaxes-till-climatechange/375456514_10231732509356050_7604037002213706147_n.jpg,59-historical-hoaxes-till-climatechange,8m9s,2023,7.91,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,119,1676,,,fr,,,,,
652325b79ef8371057bb19c5,1688453365724,videos/59-historical-hoaxes-till-climatechange/1688453365724.mp4,thumbnails/59-historical-hoaxes-till-climatechange/yodacanicule.png,59-historical-hoaxes-till-climatechange,0m44s,2023,6.92,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,220,65338,,,fr,,,,,
652325b79ef8371057bb19c6,1688812525571,videos/59-historical-hoaxes-till-climatechange/1688812525571.mp4,thumbnails/59-historical-hoaxes-till-climatechange/yodacanicule.png,59-historical-hoaxes-till-climatechange,1m11s,2023,7.04,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,300,52297,,,fr,,,,,
652325b79ef8371057bb19c7,1689069100960,videos/59-historical-hoaxes-till-climatechange/1689069100960.mp4,thumbnails/59-historical-hoaxes-till-climatechange/aA06Peg_700bwp.webp,59-historical-hoaxes-till-climatechange,0m52s,2023,4.45,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,52,26750,,,fr,,,,,
652325b79ef8371057bb19c8,1689176916108,videos/59-historical-hoaxes-till-climatechange/1689176916108.mp4,thumbnails/59-historical-hoaxes-till-climatechange/373332668_2114822515515812_5010029083931639058_n.jpg,59-historical-hoaxes-till-climatechange,4m9s,2023,5.65,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,627,22787,,,fr,,,,,
652325b79ef8371057bb19c9,1690618114250,videos/59-historical-hoaxes-till-climatechange/1690618114250.mp4,thumbnails/59-historical-hoaxes-till-climatechange/325583533_1455926658539702_6253789461565248491_n.jpg,59-historical-hoaxes-till-climatechange,2m19s,2023,6.77,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,514,48981,,,fr,,,,,
652325b79ef8371057bb19ca,1690715751093,videos/59-historical-hoaxes-till-climatechange/1690715751093.mp4,thumbnails/59-historical-hoaxes-till-climatechange/373332668_2114822515515812_5010029083931639058_n.jpg,59-historical-hoaxes-till-climatechange,0m16s,2023,9.55,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,357,27204,,,fr,,,,,
652325b79ef8371057bb19cb,1691335437542,videos/59-historical-hoaxes-till-climatechange/1691335437542.mp4,thumbnails/59-historical-hoaxes-till-climatechange/325583533_1455926658539702_6253789461565248491_n.jpg,59-historical-hoaxes-till-climatechange,0m35s,2023,8.68,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,897,74397,,,fr,,,,,
652325b79ef8371057bb19cc,1691512610154,videos/59-historical-hoaxes-till-climatechange/1691512610154.mp4,thumbnails/59-historical-hoaxes-till-climatechange/yodacanicule.png,59-historical-hoaxes-till-climatechange,4m33s,2023,5.91,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,436,12870,,,fr,,,,,
652325b79ef8371057bb19cd,1692466872003,videos/59-historical-hoaxes-till-climatechange/1692466872003.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364737014_10161173053234658_6398971538122372549_n.jpg,59-historical-hoaxes-till-climatechange,2m10s,2023,4.54,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,175,74023,,,fr,,,,,
652325b79ef8371057bb19ce,1692534116589,videos/59-historical-hoaxes-till-climatechange/1692534116589.mp4,thumbnails/59-historical-hoaxes-till-climatechange/357536265_3604296449790537_6438988616265352620_n.jpg,59-historical-hoaxes-till-climatechange,1m8s,2023,4.76,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,205,17304,,,fr,,,,,
652325b79ef8371057bb19cf,1694931502354,videos/59-historical-hoaxes-till-climatechange/1694931502354.mp4,thumbnails/59-historical-hoaxes-till-climatechange/325583533_1455926658539702_6253789461565248491_n.jpg,59-historical-hoaxes-till-climatechange,5m14s,2023,6.44,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,748,43511,,,fr,,,,,
652325b79ef8371057bb19d0,electromagnetism-debunks-gravity,videos/59-historical-hoaxes-till-climatechange/electromagnetism-debunks-gravity.mp4,thumbnails/59-historical-hoaxes-till-climatechange/357536265_3604296449790537_6438988616265352620_n.jpg,59-historical-hoaxes-till-climatechange,5m47s,2023,5.92,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,662,11114,,,fr,,,,,
652325b79ef8371057bb19d1,file 1024x576 03m00s_007621,videos/59-historical-hoaxes-till-climatechange/file 1024x576 03m00s_007621.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364660236_665810712108987_6268831572898081005_n.jpg,59-historical-hoaxes-till-climatechange,3m0s,2023,8.02,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,986,36076,,,fr,,,,,
652325b79ef8371057bb19d2,file 576x1024 00m15s_001390,videos/59-historical-hoaxes-till-climatechange/file 576x1024 00m15s_001390.mp4,thumbnails/59-historical-hoaxes-till-climatechange/aA06Peg_700bwp.webp,59-historical-hoaxes-till-climatechange,0m15s,2023,8.81,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,838,32176,,,fr,,,,,
652325b79ef8371057bb19d3,file 576x1024 01m13s_007289,videos/59-historical-hoaxes-till-climatechange/file 576x1024 01m13s_007289.mp4,thumbnails/59-historical-hoaxes-till-climatechange/357536265_3604296449790537_6438988616265352620_n.jpg,59-historical-hoaxes-till-climatechange,1m13s,2023,6.34,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,769,50168,,,fr,,,,,
652325b79ef8371057bb19d4,file 576x1024 02m46s_007726,videos/59-historical-hoaxes-till-climatechange/file 576x1024 02m46s_007726.mp4,thumbnails/59-historical-hoaxes-till-climatechange/375456514_10231732509356050_7604037002213706147_n.jpg,59-historical-hoaxes-till-climatechange,2m46s,2023,5.31,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,842,68150,,,fr,,,,,
652325b79ef8371057bb19d5,file 576x1024 06m19s_008951,videos/59-historical-hoaxes-till-climatechange/file 576x1024 06m19s_008951.mp4,thumbnails/59-historical-hoaxes-till-climatechange/364660236_665810712108987_6268831572898081005_n.jpg,59-historical-hoaxes-till-climatechange,6m19s,2023,9.85,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,52,20790,,,fr,,,,,
652325b79ef8371057bb19d6,file 794x576 02m59s_007563,videos/59-historical-hoaxes-till-climatechange/file 794x576 02m59s_007563.mp4,thumbnails/59-historical-hoaxes-till-climatechange/yodacanicule.png,59-historical-hoaxes-till-climatechange,2m59s,2023,8.5,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,799,44473,,,fr,,,,,
652325b79ef8371057bb19d7,La tromperie des dinosaures (théorie de l'évolution),videos/59-historical-hoaxes-till-climatechange/La tromperie des dinosaures (théorie de l'évolution).mp4,thumbnails/59-historical-hoaxes-till-climatechange/325583533_1455926658539702_6253789461565248491_n.jpg,59-historical-hoaxes-till-climatechange,27m49s,2023,5.35,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,103,19440,,,fr,,,,,
652325b79ef8371057bb19d8,Lavf58.48.100 576x840 01m45s_007236,videos/59-historical-hoaxes-till-climatechange/Lavf58.48.100 576x840 01m45s_007236.mp4,thumbnails/59-historical-hoaxes-till-climatechange/373332668_2114822515515812_5010029083931639058_n.jpg,59-historical-hoaxes-till-climatechange,1m45s,2023,6.88,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,169,21842,,,fr,,,,,
652325b79ef8371057bb19d9,1669546259756,videos/60-hidden-History-policy-truth/1669546259756.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,0m33s,2023,9.14,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,302,51550,,,fr,,,,,
652325b79ef8371057bb19da,1675321921255,videos/60-hidden-History-policy-truth/1675321921255.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,7m8s,2023,5.69,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,141,33439,,,fr,,,,,
652325b79ef8371057bb19db,1675861195239,videos/60-hidden-History-policy-truth/1675861195239.mp4,thumbnails/60-hidden-History-policy-truth/file 628x481_000017.png,60-hidden-History-policy-truth,5m26s,2023,7.47,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,893,60898,,,fr,,,,,
652325b79ef8371057bb19dc,1677051730732,videos/60-hidden-History-policy-truth/1677051730732.mp4,thumbnails/60-hidden-History-policy-truth/file 688x482_013938.png,60-hidden-History-policy-truth,0m39s,2023,8.53,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,800,68542,,,fr,,,,,
652325b79ef8371057bb19dd,1677240062408,videos/60-hidden-History-policy-truth/1677240062408.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,3m5s,2023,5.4,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,78,44097,,,fr,,,,,
652325b79ef8371057bb19de,1677245098777,videos/60-hidden-History-policy-truth/1677245098777.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,9m49s,2023,8.59,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,505,73999,,,fr,,,,,
652325b79ef8371057bb19df,1677273282452,videos/60-hidden-History-policy-truth/1677273282452.mp4,thumbnails/60-hidden-History-policy-truth/file 628x481_000017.png,60-hidden-History-policy-truth,3m11s,2023,8.79,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,994,57097,,,fr,,,,,
652325b79ef8371057bb19e0,1677311438979,videos/60-hidden-History-policy-truth/1677311438979.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,10m0s,2023,6.1,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,711,14268,,,fr,,,,,
652325b79ef8371057bb19e1,1677411720909,videos/60-hidden-History-policy-truth/1677411720909.mp4,thumbnails/60-hidden-History-policy-truth/file 688x482_013938.png,60-hidden-History-policy-truth,0m59s,2023,5.72,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,0,35703,,,fr,,,,,
652325b79ef8371057bb19e2,1677416737615,videos/60-hidden-History-policy-truth/1677416737615.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,8m19s,2023,6.87,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,853,30782,,,fr,,,,,
652325b79ef8371057bb19e3,1677927335633,videos/60-hidden-History-policy-truth/1677927335633.mp4,thumbnails/60-hidden-History-policy-truth/file 628x481_000017.png,60-hidden-History-policy-truth,10m0s,2023,4.17,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,985,67121,,,fr,,,,,
652325b79ef8371057bb19e4,1678004197045,videos/60-hidden-History-policy-truth/1678004197045.mp4,thumbnails/60-hidden-History-policy-truth/file 688x482_013938.png,60-hidden-History-policy-truth,1m19s,2023,8.64,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,875,52293,,,fr,,,,,
652325b79ef8371057bb19e5,1678813852402,videos/60-hidden-History-policy-truth/1678813852402.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,0m29s,2023,9.58,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,765,41905,,,fr,,,,,
652325b79ef8371057bb19e6,1678955041032,videos/60-hidden-History-policy-truth/1678955041032.mp4,thumbnails/60-hidden-History-policy-truth/file 688x482_013938.png,60-hidden-History-policy-truth,0m19s,2023,5.02,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,290,28503,,,fr,,,,,
652325b79ef8371057bb19e7,1679171865060,videos/60-hidden-History-policy-truth/1679171865060.mp4,thumbnails/60-hidden-History-policy-truth/file 688x482_013938.png,60-hidden-History-policy-truth,0m27s,2023,9.64,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,138,16256,,,fr,,,,,
652325b79ef8371057bb19e8,1679212333095,videos/60-hidden-History-policy-truth/1679212333095.mp4,thumbnails/60-hidden-History-policy-truth/file 628x481_000017.png,60-hidden-History-policy-truth,0m7s,2023,6.62,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,506,45511,,,fr,,,,,
652325b79ef8371057bb19e9,1679548716480,videos/60-hidden-History-policy-truth/1679548716480.mp4,thumbnails/60-hidden-History-policy-truth/file 688x482_013938.png,60-hidden-History-policy-truth,8m13s,2023,4.27,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,991,74044,,,fr,,,,,
652325b79ef8371057bb19ea,1679634627593,videos/60-hidden-History-policy-truth/1679634627593.mp4,thumbnails/60-hidden-History-policy-truth/367389246_2081519192196591_8439989425680703224_n.jpg,60-hidden-History-policy-truth,6m46s,2023,5.67,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",,104,42412,,,fr,,,,,
