id,title,videoUrl,genre,language,author,thumbnailUrl,duration,year,rating,description,favoriteLength,views,isTrending,isPremium
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 01m17s_007286,videos/68-ukraine&planification/file 576x1024 01m17s_007286.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,1m17s,2023,7.96,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,72976,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 01m19s_001600,videos/68-ukraine&planification/file 576x1024 01m19s_001600.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,1m19s,2023,6.36,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,20252,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 01m51s_001582,videos/68-ukraine&planification/file 576x1024 01m51s_001582.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,1m51s,2023,9.62,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,29433,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 02m04s_001590,videos/68-ukraine&planification/file 576x1024 02m04s_001590.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,2m4s,2023,4.39,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,40473,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 02m08s_001598,videos/68-ukraine&planification/file 576x1024 02m08s_001598.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,2m8s,2023,7.61,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,54054,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 02m31s_001588,videos/68-ukraine&planification/file 576x1024 02m31s_001588.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,2m31s,2023,8.56,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,4773,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 02m38s_001525,videos/68-ukraine&planification/file 576x1024 02m38s_001525.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,2m38s,2023,8.33,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,19295,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 03m00s_001439,videos/68-ukraine&planification/file 576x1024 03m00s_001439.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,3m0s,2023,5.54,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,6083,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 03m00s_001533,videos/68-ukraine&planification/file 576x1024 03m00s_001533.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,3m0s,2023,6.85,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,69984,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 03m00s_001599,videos/68-ukraine&planification/file 576x1024 03m00s_001599.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,3m0s,2023,6.7,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,48982,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 03m00s_007828,videos/68-ukraine&planification/file 576x1024 03m00s_007828.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,3m0s,2023,8.93,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,24014,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 06m27s_008909,videos/68-ukraine&planification/file 576x1024 06m27s_008909.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,6m27s,2023,6.25,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,55587,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x972 00m31s_007564,videos/68-ukraine&planification/file 576x972 00m31s_007564.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,0m31s,2023,6.64,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,54054,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x996 00m16s_001559,videos/68-ukraine&planification/file 576x996 00m16s_001559.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,0m16s,2023,6.7,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,12873,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,Lavf58.48.100 360x524 01m01s_004401,videos/68-ukraine&planification/Lavf58.48.100 360x524 01m01s_004401.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,1m1s,2023,8.1,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,57425,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,Lavf58.48.100 576x840 00m50s_004379,videos/68-ukraine&planification/Lavf58.48.100 576x840 00m50s_004379.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,0m50s,2023,9.3,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,13330,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,Lavf58.48.100 576x840 02m15s_009042,videos/68-ukraine&planification/Lavf58.48.100 576x840 02m15s_009042.mp4,68-ukraine&planification,fr,,thumbnails/68-ukraine&planification/file 508x540_004257.jpg,2m15s,2023,8.22,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,37101,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1675117904449,videos/68-warmongers/1675117904449.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,1m59s,2023,4.46,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,6303,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1675616119199,videos/68-warmongers/1675616119199.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,3m58s,2023,4.72,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,38707,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1675707088550,videos/68-warmongers/1675707088550.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,1m52s,2023,5.28,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,71418,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676224214462,videos/68-warmongers/1676224214462.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,2m34s,2023,9.46,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,43752,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676224494342,videos/68-warmongers/1676224494342.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,3m47s,2023,7.05,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,16994,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676700787423,videos/68-warmongers/1676700787423.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,1m4s,2023,8.67,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,24352,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676757112136,videos/68-warmongers/1676757112136.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,2m25s,2023,7.03,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,29008,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1677446630194,videos/68-warmongers/1677446630194.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,0m53s,2023,6.08,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,18566,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1677503938014,videos/68-warmongers/1677503938014.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,5m43s,2023,6.17,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,19930,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1677706439739,videos/68-warmongers/1677706439739.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,1m19s,2023,5.82,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,36257,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1677969846705,videos/68-warmongers/1677969846705.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,2m38s,2023,7.03,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,66674,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678389771826,videos/68-warmongers/1678389771826.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,2m15s,2023,8.67,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,11491,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678481937075,videos/68-warmongers/1678481937075.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,0m32s,2023,5.5,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,20267,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678522182226,videos/68-warmongers/1678522182226.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,1m15s,2023,6.15,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,26737,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678528762821,videos/68-warmongers/1678528762821.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,0m52s,2023,6.31,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,8364,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1679239203147,videos/68-warmongers/1679239203147.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,0m51s,2023,4.31,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,15827,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1679776809022,videos/68-warmongers/1679776809022.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,2m9s,2023,4.45,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,48495,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1681043929580,videos/68-warmongers/1681043929580.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,1m31s,2023,7.54,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,22269,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1682878577656,videos/68-warmongers/1682878577656.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,1m15s,2023,7.48,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,19291,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1689227025873,videos/68-warmongers/1689227025873.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,2m59s,2023,5.82,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,12334,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1689803470838,videos/68-warmongers/1689803470838.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,3m0s,2023,5.01,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,15738,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1694696301877,videos/68-warmongers/1694696301877.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,3m26s,2023,5.61,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,41943,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 00m32s_001595,videos/68-warmongers/file 576x1024 00m32s_001595.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,0m32s,2023,5.66,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,54204,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 00m50s_001539,videos/68-warmongers/file 576x1024 00m50s_001539.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,0m50s,2023,7.47,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,19114,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 01m43s_004321,videos/68-warmongers/file 576x1024 01m43s_004321.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376059811_10168627279720457_829016507506883265_n.jpg,1m43s,2023,4.08,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,42625,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 01m53s_001557,videos/68-warmongers/file 576x1024 01m53s_001557.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,1m53s,2023,6.52,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,34663,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 02m59s_008876,videos/68-warmongers/file 576x1024 02m59s_008876.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,2m59s,2023,5.66,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,7288,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 03m00s_001564,videos/68-warmongers/file 576x1024 03m00s_001564.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376775503_10162084215311977_3271614129481931047_n.jpg,3m0s,2023,9.45,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,24958,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1032 01m10s_001583,videos/68-warmongers/file 576x1032 01m10s_001583.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,1m10s,2023,6.69,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,68052,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,recup-antirusse,videos/68-warmongers/recup-antirusse.mp4,68-warmongers,fr,,thumbnails/68-warmongers/376248947_10163196413218136_6205326492385638128_n.jpg,1m8s,2023,9.35,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,2651,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676226909695,videos/69-middle-east/1676226909695.mp4,69-middle-east,fr,,thumbnails/69-middle-east/file 475x715_001134.png,7m59s,2023,8.15,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,74244,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1680340665021,videos/69-middle-east/1680340665021.mp4,69-middle-east,fr,,thumbnails/69-middle-east/381019684_789790876228876_7397786220275470258_n.jpg,4m21s,2023,8.43,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,62436,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1682920950604,videos/69-middle-east/1682920950604.mp4,69-middle-east,fr,,thumbnails/69-middle-east/cplsquaretriple.png,0m32s,2023,6.49,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,52446,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1683656099288,videos/69-middle-east/1683656099288.mp4,69-middle-east,fr,,thumbnails/69-middle-east/file 475x715_001134.png,3m36s,2023,7.42,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,58571,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1683917874310,videos/69-middle-east/1683917874310.mp4,69-middle-east,fr,,thumbnails/69-middle-east/381019684_789790876228876_7397786220275470258_n.jpg,10m0s,2023,5.31,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,53846,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1684067343838,videos/69-middle-east/1684067343838.mp4,69-middle-east,fr,,thumbnails/69-middle-east/cplsquaretriple.png,8m12s,2023,8.45,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,3480,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 360x642 02m34s_001584,videos/69-middle-east/file 360x642 02m34s_001584.mp4,69-middle-east,fr,,thumbnails/69-middle-east/file 475x715_001134.png,2m34s,2023,4.63,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,28719,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 480x852 00m50s_001586,videos/69-middle-east/file 480x852 00m50s_001586.mp4,69-middle-east,fr,,thumbnails/69-middle-east/cplsquaretriple.png,0m50s,2023,6.51,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,65771,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 00m25s_007618,videos/69-middle-east/file 576x1024 00m25s_007618.mp4,69-middle-east,fr,,thumbnails/69-middle-east/381019684_789790876228876_7397786220275470258_n.jpg,0m25s,2023,5.12,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,42476,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 02m20s_004054,videos/69-middle-east/file 576x1024 02m20s_004054.mp4,69-middle-east,fr,,thumbnails/69-middle-east/381019684_789790876228876_7397786220275470258_n.jpg,2m20s,2023,4.82,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,64619,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,file 576x1024 04m26s_001532,videos/69-middle-east/file 576x1024 04m26s_001532.mp4,69-middle-east,fr,,thumbnails/69-middle-east/cplsquaretriple.png,4m26s,2023,9.76,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,7497,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676471022676,videos/70-africa-korps/1676471022676.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/terrerare.webp,2m32s,2023,6.18,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,8306,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1676471820546,videos/70-africa-korps/1676471820546.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/morgelagain.webp,1m21s,2023,5.92,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,53425,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1677258350633,videos/70-africa-korps/1677258350633.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/cfa.png,2m41s,2023,5.79,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,63365,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678012572988,videos/70-africa-korps/1678012572988.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/bilder.png,5m3s,2023,7.91,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,66426,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678126311319,videos/70-africa-korps/1678126311319.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/veritas.webp,2m16s,2023,6.44,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,76016,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678801347414,videos/70-africa-korps/1678801347414.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/landsteal.jpg,1m47s,2023,6.54,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,63712,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1678814479914,videos/70-africa-korps/1678814479914.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/veritasii.webp,5m25s,2023,7.1,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,13616,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1679434927143,videos/70-africa-korps/1679434927143.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/fromblack.webp,10m0s,2023,4.96,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,25811,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1679860660560,videos/70-africa-korps/1679860660560.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/scheduled.png,10m0s,2023,7.7,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,56694,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1681614733823,videos/70-africa-korps/1681614733823.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/papaya.webp,5m48s,2023,9.84,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,61140,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1681836625353,videos/70-africa-korps/1681836625353.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/rise.webp,10m0s,2023,5.8,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,72616,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1683236809445,videos/70-africa-korps/1683236809445.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/cplsquaretriple.png,10m0s,2023,6.92,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,5077,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1683606415986,videos/70-africa-korps/1683606415986.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/cplsquaretriple.png,1m1s,2023,6.01,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,64570,False,False
557893bb-c86d-4f08-ab22-2d87ede5773a,1690617438519,videos/70-africa-korps/1690617438519.mp4,70-africa-korps,fr,,thumbnails/70-africa-korps/cplsquaretriple.png,1m53s,2023,4.22,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,73888,False,False
